id_restaurant,"label",food_type,city,review
1306,"flippy's burger villa",burgers,rodeo,2.0
1307,"red robin international",burgers,san bruno,2.7
1308,"wendy's",burgers,san bruno,2.0
1309,"bill's place",burgers,san francisco,3.4
1310,"hot n hunky",burgers,san francisco,3.2
1311,"johnny rockets",burgers,san francisco,2.8
1312,"slider's diner",burgers,san francisco,2.3
1313,"slider's diner",burgers,san francisco,1.7
1314,"what's your beef",burgers,san francisco,2.0
1315,"burger bar",burgers,san jose,2.0
1316,"burger barn",burgers,san jose,2.0
1317,"burger pit",burgers,san jose,2.0
1318,"burger pit",burgers,san jose,2.0
1319,"burger pit",burgers,san jose,2.0
1320,"burger pit steak house",burgers,san jose,2.0
1321,"california burger",burgers,san jose,2.0
1322,"carls",burgers,san jose,2.0
1323,"carls",burgers,san jose,2.0
1324,"carls",burgers,san jose,2.0
1325,"carls",burgers,san jose,2.0
1326,"chilis hamburger grill & bar",burgers,san jose,2.6
1327,"chuck e cheeses",burgers,san jose,2.0
1328,"foxy burger bar",burgers,san jose,2.0
1329,"george's burger",burgers,san jose,2.0
1330,"hamburger marys",burgers,san jose,2.6
1331,"juicy burger",burgers,san jose,2.0
1332,"juicy burger",burgers,san jose,2.0
1333,"lee's big burger",burgers,san jose,2.0
1334,"sams burger bar",burgers,san jose,2.0
1335,"t burger pit",burgers,san jose,2.0
1336,"the burger house",burgers,san jose,2.0
1337,"wendy's",burgers,san jose,2.0
1338,"wendy's",burgers,san jose,2.0
1339,"wendy's",burgers,san jose,2.0
1340,"wendy's",burgers,san jose,2.0
1341,"best burgers",burgers,san leandro,2.7
1342,"curb dogz",burgers,san leandro,2.0
1343,"frankies hot dogs",burgers,san leandro,2.0
1344,"jerry's beefburgers",burgers,san leandro,2.8
1345,"nation's",burgers,san leandro,2.8
1346,"olympic burgers",burgers,san leandro,2.0
1347,"olympic burgers",burgers,san leandro,3.0
1348,"red robin burger & spirits emp",burgers,san leandro,2.3
1349,"sams drive thru",burgers,san leandro,2.0
1350,"star hot dog",burgers,san leandro,2.0
1351,"super burger",burgers,san leandro,2.0
1352,"wendy",burgers,san leandro,2.0
1353,"wendy's hamburgers",burgers,san leandro,2.0
1354,"wendy's old fashioned hamburge",burgers,san leandro,2.0
1355,"wendy's old fashioned hamburge",burgers,san leandro,2.0
1356,"wendy's restaurant",burgers,san leandro,2.0
1357,"burger town",burgers,san lorenzo,2.0
1358,"classic burger",burgers,san lorenzo,2.7
1359,"doggie diner",burgers,san lorenzo,2.0
1360,"jeanies weenies",burgers,san lorenzo,2.0
1361,"pahmir hot dog company",burgers,san lorenzo,2.0
1362,"popeye's famous fried",burgers,san lorenzo,2.0
1363,"sam's drive thru",burgers,san lorenzo,2.0
1364,"wendy's old fashioned hamburge",burgers,san lorenzo,2.0
1365,"western super burger",burgers,san lorenzo,2.0
1366,"prince of wales",burgers,san mateo,3.4
1367,"taxi",burgers,san mateo,2.0
1368,"taxi's hamburgers",burgers,san mateo,2.9
1369,"casper's hot dogs",burgers,san pablo,2.0
1370,"frank dogs",burgers,san pablo,2.0
1371,"giant hamburgers no",burgers,san pablo,2.0
1372,"handy dandy drive inn",burgers,san pablo,2.0
1373,"wienerschnitzel no 443",burgers,san pablo,2.0
1374,"the hot dog spot plus",burgers,san ramon,2.0
1375,"carls",burgers,santa clara,2.0
1376,"carls",burgers,santa clara,2.0
1377,"happy burger",burgers,santa clara,2.0
1378,"juicy burger",burgers,santa clara,2.7
1379,"wendy's",burgers,santa clara,2.0
1380,"a & w root beer",burgers,santa cruz,2.8
1381,"jack's hamburgers",burgers,santa cruz,2.3
1382,"manoff's rancho burger",burgers,santa cruz,2.0
1383,"wendy's",burgers,scotts valley,2.0
1384,"a & w root beer",burgers,sunnyvale,2.0
1385,"wendy's",burgers,sunnyvale,2.0
1386,"wendy's",burgers,sunnyvale,2.0
1387,"docs super hot dog",burgers,union city,2.0
1388,"kasper's hot dogs",burgers,union city,2.0
1389,"bud's burgers",burgers,vallejo,2.7
1390,"chicken express",burgers,vallejo,2.0
1391,"church's fried chicken",burgers,vallejo,2.0
1392,"nation's",burgers,vallejo,2.0
1393,"new buds burgers",burgers,vallejo,2.0
1394,"pluto's hot dogs",burgers,vallejo,2.3
1395,"popeye's famous fried chicken",burgers,vallejo,2.0
1396,"wendy's of vacaville",burgers,vallejo,2.0
1397,"wendy's old fashion hamburgers",burgers,vallejo,2.0
1398,"casper's hot dogs",burgers,walnut creek,2.0
1399,"evies hamburger",burgers,walnut creek,1.7
1400,"george's giant hamburger",burgers,walnut creek,3.0
1401,"sue's house of hot dogs",burgers,walnut creek,2.0
1402,"wendy's old fashion hamburgers",burgers,walnut creek,2.0
1403,"wendy's",burgers,watsonville,2.0
1404,"super hot dog",burgers,west pittsburg,2.0
1405,"dees giant hamburgers",burgers,benicia,2.0
1406,"landmark hamburger stand",burgers,dixon,2.0
1407,"jolly giant burgers",burgers,fairfield,2.0
1408,"nation's giant hamburgers",burgers,napa,2.0
1409,"sugar loaf burger shack",burgers,napa,2.0
1410,"perry's burgers",burgers,petaluma,2.7
1411,"better burgers & ribs",burgers,rohnert park,2.0
1412,"burger city",burgers,rohnert park,2.0
1413,"burgers & ribs",burgers,rohnert park,2.0
1414,"broiler burger 2",burgers,santa rosa,2.0
1415,"buns & burgers",burgers,santa rosa,2.0
1416,"hamburger heaven",burgers,santa rosa,2.0
1417,"heavenly hamburgers restrnt",burgers,santa rosa,2.3
1418,"hungry burger",burgers,santa rosa,2.0
1419,"perry's burgers",burgers,santa rosa,2.0
1420,"superburger the",burgers,santa rosa,2.0
1421,"babe's burgers & franks",burgers,sonoma,2.0
1422,"paradise hamburgers & ice cream",burgers,belvedere tiburon,2.0
1423,"bills burgers",burgers,vallejo,2.0
1424,"bud's burgers",burgers,vallejo,2.0
1425,"bud's burgers",burgers,vallejo,2.0
1426,"nation's giant hamburgers",burgers,vallejo,2.0
1427,"quarter pound big burger",burgers,vallejo,2.0
1428,"sunset chicken & burger",burgers,vallejo,2.0
1429,"hamburger haven restaurants",burgers,san francisco,2.0
1430,"herbs hamburger house",burgers,san francisco,2.0
1431,"nancy's hamburger",burgers,san francisco,2.0
1432,"perfect hamburger",burgers,san francisco,2.0
1433,"tic tock selfserv hamburger",burgers,san francisco,2.0
1434,"fosters freeze",burgers,livermore,2.5
1435,"big burger freeze",burgers,mountain view,2.0
1436,"juicy burger",burgers,los gatos,2.7
1437,"nation's giant hamburgers",burgers,oakland,3.0
1438,"chili bowl",burgers,alameda,2.3
1439,"rock n robs",burgers,pacifica,2.3
1440,"kirk's steakburgers",burgers,sunnyvale,2.3
1441,"kirks",burgers,san jose,3.0
1442,"jt's hamburger",burgers,san francisco,2.0
1443,"taxi's hamburgers",burgers,palo alto,3.2
1444,"mc donald's",burgers,benicia,3.0
1445,"bashfull bull, the",burgers,san francisco,2.5
1446,"fentons creamery & restaurant",burgers,oakland,3.2
1447,"nation's giant hamburgers",burgers,daly city,3.3
1448,"johnny rockets",burgers,san jose,2.8
1449,"wendy's",burgers,pacifica,2.0
1450,"orphan andy's",burgers,san francisco,2.6
1451,"murder burgers",burgers,davis,2.3
1452,"mc donald's",burgers,santa clara,2.0
1453,"new travavel cafe",burgers,san francisco,3.5
1454,"in-n-out burger",burgers,pinole,3.0
1455,"mandalay restaurant",burmese,san francisco,2.8
1456,"burma super star restaurant",burmese,san francisco,3.0
1457,"innya lake",burmese,san bruno,2.3
1458,"irrawaddy burmese cuisine",burmese,san francisco,3.6
1459,"planet fresh gourmet burritos",burritos,santa cruz,3.4
1460,"alberts cafe",cafe,alameda,2.3
1461,"arthur's coffee shop",cafe,alameda,2.0
1462,"cafe enrico",cafe,alameda,3.3
1463,"cafe mochaccino",cafe,alameda,2.0
1464,"coffee & tea traders ltd",cafe,alameda,2.0
1465,"eds specialty coffee and beans",cafe,alameda,2.3
1466,"elite caffe",cafe,alameda,2.0
1467,"jim's coffee shop",cafe,alameda,3.0
1468,"linguini's p & g cafe",cafe,alameda,3.8
1469,"south shore cafe",cafe,alameda,2.0
1470,"courtyard cafe",cafe,alamo,2.7
1471,"the alamo cafe",cafe,alamo,2.0
1472,"alex's cafe",cafe,albany,2.0
1473,"highland cafe",cafe,albany,3.0
1474,"rendez vous cafe",cafe,albany,2.0
1475,"the royal cafe",cafe,albany,2.8
1476,"t j's cafe",cafe,angwin,2.0
1477,"christels coffee shop & bakery",cafe,antioch,2.0
1478,"lone tree cafe",cafe,antioch,2.0
1479,"windmill family restaurant & bakery",cafe,antioch,2.0
1480,"cafe rio",cafe,aptos,2.6
1481,"cafe sparrow",cafe,aptos,3.3
1482,"cat'sredible cafe",cafe,aptos,2.0
1483,"courtside caffe",cafe,aptos,2.0
1484,"rancho del-mar coffee shop",cafe,aptos,2.0
1485,"surf city coffee",cafe,aptos,2.0
1486,"the red apple cafe",cafe,aptos,2.0
1487,"cafe capriccio",cafe,atherton,2.0
1488,"caffe strada",cafe,atherton,2.0
1489,"ben's coffee shop",cafe,belmont,2.0
1490,"commodore cafe",cafe,belmont,2.0
1491,"indianas coffee shop",cafe,belmont,2.0
1492,"kim's cafeteria",cafe,belmont,2.0
1493,"paradise garden cafe",cafe,belmont,2.0
1494,"shoreway cafe",cafe,belmont,2.0
1495,"ten twin dolphin cafe",cafe,belmont,2.0
1496,"that coffee place",cafe,belmont,2.0
1497,"tiger's coffee shop",cafe,belmont,2.0
1498,"java house",cafe,benicia,2.0
1499,"rosies cafe",cafe,benicia,2.0
1500,"waterfront cafe & bistro",cafe,benicia,2.0
1501,"ashkenaz music & dance cafe",cafe,berkeley,2.0
1502,"couscous",cafe,berkeley,2.0
1503,"bancroft cafe",cafe,berkeley,2.7
1504,"brewed awakening",cafe,berkeley,2.2
1505,"cafe campanile",cafe,berkeley,2.0
1506,"cafe del sol",cafe,berkeley,2.0
1507,"cafe durant",cafe,berkeley,2.0
1508,"cafe fanny",cafe,berkeley,2.2
1509,"cafe jun",cafe,berkeley,2.0
1510,"cafe marmara",cafe,berkeley,2.0
1511,"cafe nefeli",cafe,berkeley,3.0
1512,"cafe neutron bakery",cafe,berkeley,2.7
1513,"cafe retta",cafe,berkeley,3.0
1514,"cafe rio",cafe,berkeley,2.0
1515,"caffe espresso",cafe,berkeley,1.7
1516,"caffe mediterraneum",cafe,berkeley,3.2
1517,"chesters cafe",cafe,berkeley,3.0
1518,"clarinet cafe",cafe,berkeley,2.7
1519,"dwight way cafe subcity",cafe,berkeley,2.0
1520,"edy's of berkeley",cafe,berkeley,1.8
1521,"elmwood cafe",cafe,berkeley,2.0
1522,"espresso roma",cafe,berkeley,2.0
1523,"espresso roma corp",cafe,berkeley,2.0
1524,"espresso roma corp",cafe,berkeley,2.0
1525,"espresso roma corp",cafe,berkeley,2.0
1526,"espresso roma corp",cafe,berkeley,2.0
1527,"espresso roma corp",cafe,berkeley,2.0
1528,"espresso roma corp",cafe,berkeley,2.5
1529,"espresso roma corp",cafe,berkeley,2.0
1530,"espresso roma corp",cafe,berkeley,2.0
1531,"espresso roma corp",cafe,berkeley,2.0
1532,"euclid cafe",cafe,berkeley,2.0
1533,"expresso experience",cafe,berkeley,2.0
1534,"freight & salvage coffee house",cafe,berkeley,3.5
1535,"home cafe",cafe,berkeley,2.0
1536,"kans cafeteria",cafe,berkeley,2.0
1537,"makris cafe",cafe,berkeley,2.0
1538,"maxim cafe",cafe,berkeley,3.0
1539,"missouri cafe",cafe,berkeley,2.0
1540,"pamir afghan cafe",cafe,berkeley,2.0
1541,"paris cafe and deli",cafe,berkeley,1.7
1542,"pasqua cafe",cafe,berkeley,2.0
1543,"raps coffees & tea",cafe,berkeley,3.0
1544,"renaissance cafe & deli burger",cafe,berkeley,2.0
1545,"rod's coffee shop",cafe,berkeley,2.0
1546,"smokey joe's cafe",cafe,berkeley,2.3
1547,"starbucks",cafe,berkeley,2.7
1548,"starbucks coffee",cafe,berkeley,2.4
1549,"the cafe on college",cafe,berkeley,2.0
1550,"the coffee source",cafe,berkeley,2.5
1551,"tomate cafe",cafe,berkeley,2.0
1552,"university cafe",cafe,berkeley,2.0
1553,"westside bakery cafe",cafe,berkeley,2.8
1554,"bistro at boulder creek",cafe,boulder creek,3.0
1555,"boulder creek grille & cafe",cafe,boulder creek,2.3
1556,"bob's farm house cafe",cafe,brentwood,2.0
1557,"barbara's cafeteria",cafe,brisbane,2.0
1558,"hitacki american ltd cafe",cafe,brisbane,2.0
1559,"angel's cafe",cafe,burlingame,2.0
1560,"any time coffee",cafe,burlingame,2.0
1561,"avenue cafe",cafe,burlingame,2.0
1562,"cafe express",cafe,burlingame,2.0
1563,"cafe figaro",cafe,burlingame,2.0
1564,"cafe royale",cafe,burlingame,2.0
1565,"christy street cafe",cafe,burlingame,2.0
1566,"coffee bistro",cafe,burlingame,2.0
1567,"copenhagen bakery & coffee shop",cafe,burlingame,3.7
1568,"ecco cafe",cafe,burlingame,3.4
1569,"garden cafe",cafe,burlingame,2.0
1570,"garden coffee",cafe,burlingame,2.0
1571,"giacomo coffee bar",cafe,burlingame,2.0
1572,"gilbreth cafe",cafe,burlingame,2.0
1573,"hot spot cafeteria",cafe,burlingame,2.0
1574,"i & i coffee shop",cafe,burlingame,2.0
1575,"ice dream cafe",cafe,burlingame,2.0
1576,"il piccolo caffe",cafe,burlingame,2.0
1577,"nelson's coffee shop",cafe,burlingame,2.0
1578,"new place coffee shop",cafe,burlingame,2.0
1579,"primrose cafe",cafe,burlingame,2.0
1580,"starbucks coffee",cafe,burlingame,2.3
1581,"yassou cafe & roxanne's cateri",cafe,burlingame,2.0
1582,"all seasons cafe",cafe,calistoga,3.0
1583,"cafe pacifico",cafe,calistoga,2.7
1584,"sarafornia cafe",cafe,calistoga,2.3
1585,"cafe fame",cafe,campbell,2.0
1586,"caffe classico",cafe,campbell,2.0
1587,"campbell coffee roasting",cafe,campbell,2.0
1588,"goodies ii coffee shop",cafe,campbell,2.3
1589,"mediterranean cafe",cafe,campbell,2.5
1590,"starbucks coffee",cafe,campbell,3.0
1591,"cafe capitola",cafe,capitola,2.0
1592,"cafe des arts",cafe,capitola,2.0
1593,"cafe monterey",cafe,capitola,2.3
1594,"cafe violette",cafe,capitola,2.0
1595,"caffe lido",cafe,capitola,2.8
1596,"coyote cafe",cafe,capitola,1.7
1597,"mr. toots coffeehouse",cafe,capitola,3.0
1598,"carrows",cafe,castro valley,2.0
1599,"dell cafe",cafe,castro valley,2.3
1600,"prior's expresso",cafe,castro valley,3.2
1601,"skipper's cafe",cafe,castroville,2.0
1602,"cafe dolce pacific plaza",cafe,clayton,2.0
1603,"jil's patisserie & cafe",cafe,colma,2.0
1604,"wong's cafe",cafe,colma,2.0
1605,"american expresso",cafe,concord,2.0
1606,"cactus cafe",cafe,concord,2.0
1607,"cafe express",cafe,concord,2.0
1608,"eleni's coffee shop",cafe,concord,2.0
1609,"expresso cafe",cafe,concord,2.0
1610,"gateway cafe",cafe,concord,2.0
1611,"mediterranean cafe",cafe,concord,2.0
1612,"mocha lisa",cafe,concord,2.0
1613,"park cafe",cafe,concord,2.0
1614,"parkside cafe",cafe,concord,2.0
1615,"shimmy's cafe",cafe,concord,2.0
1616,"sugar plum coffee shop",cafe,concord,2.0
1617,"sunshine cafe",cafe,concord,2.0
1618,"the metro cafe",cafe,concord,2.0
1619,"treats sidewalk cafe & bakery",cafe,concord,2.0
1620,"emilios cafe",cafe,crockett,2.0
1621,"pages cafe",cafe,crockett,2.0
1622,"andrews cafe",cafe,cupertino,2.0
1623,"bobbi s coffee shop",cafe,cupertino,2.0
1624,"cafe gourmet & catering company",cafe,cupertino,3.0
1625,"cafe tiburon",cafe,cupertino,2.0
1626,"coffee society",cafe,cupertino,3.5
1627,"gloria jean's coffee bean",cafe,cupertino,2.0
1628,"hina beach cafe",cafe,cupertino,2.0
1629,"lee's cafeteria",cafe,cupertino,2.0
1630,"sports city cafe",cafe,cupertino,2.0
1631,"syva cafeteria",cafe,cupertino,2.0
1632,"the corner cafe",cafe,cupertino,2.0
1633,"town center cafe",cafe,cupertino,2.0
1634,"victoria cafe",cafe,cupertino,2.0
1635,"cafe maisonnette",cafe,daly city,2.0
1636,"cafe nautilus",cafe,daly city,2.0
1637,"classic cafe",cafe,daly city,2.0
1638,"john's cafe",cafe,daly city,2.0
1639,"lily cafe",cafe,daly city,2.0
1640,"logitech cafeteria",cafe,daly city,2.0
1641,"westlake coffee shop",cafe,daly city,2.0
1642,"blackhawk grille",cafe,danville,3.9
1643,"captains coffee",cafe,danville,2.0
1644,"euro cafe",cafe,danville,2.0
1645,"kava cafe",cafe,danville,2.0
1646,"rising loafer bakery cafe",cafe,danville,2.8
1647,"shawns cafe servo foods",cafe,danville,2.0
1648,"uptown cafe",cafe,danville,1.5
1649,"little cafe",cafe,dublin,2.0
1650,"two pesos mexican cafe",cafe,dublin,2.0
1651,"zac's cafe",cafe,dublin,2.0
1652,"art cafe",cafe,el cerrito,2.0
1653,"board of education cafe",cafe,el cerrito,2.0
1654,"the shutter cafe",cafe,el cerrito,3.3
1655,"california dream cafe",cafe,el sobrante,2.0
1656,"weang ping cafe",cafe,el sobrante,2.0
1657,"bank club cafe",cafe,emeryville,2.0
1658,"bay cafe",cafe,emeryville,2.0
1659,"biscos cafe",cafe,emeryville,2.0
1660,"broom bush coffee shop",cafe,emeryville,2.0
1661,"cafe boui boui",cafe,emeryville,2.0
1662,"cafe express",cafe,emeryville,2.0
1663,"carrara's cafe",cafe,emeryville,2.3
1664,"chiron cafe",cafe,emeryville,2.0
1665,"christopher's courtyard cafe",cafe,emeryville,2.0
1666,"jonah's cafe",cafe,emeryville,2.0
1667,"ot cafe",cafe,emeryville,2.0
1668,"robas pizza cafe",cafe,emeryville,2.0
1669,"watergate tower ii cafe",cafe,emeryville,2.0
1670,"blue cafe",cafe,fairfield,2.0
1671,"coffee world",cafe,fairfield,2.0
1672,"espresso inizio",cafe,fairfield,2.0
1673,"heart key cafe",cafe,fairfield,2.7
1674,"higher ground coffee house",cafe,fairfield,2.0
1675,"jo ann's cafeteria",cafe,fairfield,2.0
1676,"marie callender restaurant",cafe,fairfield,2.0
1677,"north bay coffee company",cafe,fairfield,2.0
1678,"omelette house cafe",cafe,fairfield,2.0
1679,"mac phersons premuim coffee",cafe,felton,2.0
1680,"spanky's cafe",cafe,felton,2.0
1681,"century cafe",cafe,foster city,2.0
1682,"iac cafe",cafe,foster city,2.0
1683,"treats sidewalk cafe & bakery",cafe,foster city,2.0
1684,"vwr coffee shop",cafe,foster city,2.0
1685,"fresh cup caffe, a",cafe,fremont,2.0
1686,"atari cafeteria",cafe,fremont,2.0
1687,"cafe med",cafe,fremont,2.0
1688,"cafe restrnt du rondez vous",cafe,fremont,2.0
1689,"candys coffee shop",cafe,fremont,2.0
1690,"christy garden cafe",cafe,fremont,2.0
1691,"connies cafe",cafe,fremont,2.0
1692,"fremont coffee works",cafe,fremont,2.0
1693,"ginas gourmet coffee",cafe,fremont,2.0
1694,"golden gate cafe",cafe,fremont,2.0
1695,"impressive espresso",cafe,fremont,2.0
1696,"kaiser cafe",cafe,fremont,2.0
1697,"kava cafe",cafe,fremont,2.0
1698,"lunch place cafe",cafe,fremont,2.0
1699,"mission coffees & more",cafe,fremont,2.3
1700,"mission pine cafe",cafe,fremont,2.3
1701,"pearls cafe",cafe,fremont,4.1
1702,"philip's cafeteria",cafe,fremont,2.0
1703,"safeway cafeteria",cafe,fremont,2.0
1704,"sequel cafe",cafe,fremont,2.0
1705,"simas cafeteria",cafe,fremont,2.0
1706,"spikes cafe",cafe,fremont,2.0
1707,"sujus coffee & tea",cafe,fremont,2.0
1708,"sunset cactus cafe",cafe,fremont,2.0
1709,"sunshine cafe",cafe,fremont,2.0
1710,"syquest cafeteria",cafe,fremont,2.3
1711,"the deluxe cafe",cafe,fremont,3.0
1712,"vince's cafe",cafe,fremont,2.0
1713,"wiellie's cafe",cafe,fremont,2.0
1714,"gavillan college cafe",cafe,gilroy,2.0
1715,"gilroy cafe",cafe,gilroy,2.0
1716,"mexico cafe",cafe,gilroy,2.0
1717,"oakhorst cafe shop",cafe,gilroy,2.0
1718,"california girls cafe & bakery",cafe,half moon bay,2.7
1719,"half moon bay coffee company",cafe,half moon bay,2.0
1720,"sam's coffee shop",cafe,half moon bay,2.0
1721,"two fools cafe and market",cafe,half moon bay,2.6
1722,"anita's cafe",cafe,hayward,2.0
1723,"anna's family coffee shop",cafe,hayward,2.0
1724,"b of a cafeteria",cafe,hayward,2.0
1725,"cabot cafe",cafe,hayward,2.0
1726,"cafe dumas",cafe,hayward,2.6
1727,"cafe vasiliki",cafe,hayward,3.0
1728,"caffe flavia",cafe,hayward,2.0
1729,"carillis cafe",cafe,hayward,2.0
1730,"cherryland cafe",cafe,hayward,2.0
1731,"e c castor cafeteria",cafe,hayward,2.0
1732,"eden plaza cafe",cafe,hayward,2.0
1733,"haymont coffee shop",cafe,hayward,2.0
1734,"hill's coffee shop",cafe,hayward,2.0
1735,"ida's cafe",cafe,hayward,2.3
1736,"j c penney cafeteria",cafe,hayward,2.0
1737,"jane's cafeteria",cafe,hayward,2.0
1738,"kjs cafe a la carte",cafe,hayward,2.0
1739,"manny's cafe",cafe,hayward,2.0
1740,"may land cafe",cafe,hayward,2.0
1741,"steve's coffee shop",cafe,hayward,2.0
1742,"yucca cafe",cafe,hayward,2.3
1743,"angels cafeteria",cafe,hercules,2.0
1744,"bio rad cafe",cafe,hercules,2.0
1745,"cafe nobel",cafe,hercules,2.0
1746,"cozy cup cafe",cafe,hollister,2.0
1747,"hollister coffee roasting",cafe,hollister,2.3
1748,"mission cafe",cafe,hollister,2.0
1749,"rancho cafe taqueria",cafe,hollister,2.0
1750,"avanti cafe",cafe,lafayette,2.0
1751,"express cafe",cafe,lafayette,2.0
1752,"g e m's java express & more",cafe,lafayette,2.0
1753,"lafayette cafe",cafe,lafayette,2.0
1754,"lafayette coffee roasters",cafe,lafayette,2.0
1755,"millie's kitchen",cafe,lafayette,2.6
1756,"royal cafe",cafe,lafayette,2.0
1757,"starbucks coffee",cafe,lafayette,2.3
1758,"the squirrel's coffee shop",cafe,lafayette,2.5
1759,"g & a cafe",cafe,livermore,2.0
1760,"railroad cafe",cafe,livermore,2.7
1761,"triad cafeteria",cafe,livermore,2.0
1762,"v & e cafe",cafe,livermore,2.0
1763,"cafe gourmet & catering compan",cafe,los altos,2.0
1764,"cookie cafe & bakery",cafe,los altos,2.0
1765,"los altos coffee shop",cafe,los altos,2.8
1766,"metropolitan cafe of art",cafe,los altos,2.0
1767,"rx caffe",cafe,los altos,2.0
1768,"second cup cafe",cafe,los altos,2.0
1769,"starbucks coffee",cafe,los altos,2.0
1770,"susies cafe",cafe,los altos,2.0
1771,"29 east main cafe",cafe,los gatos,3.0
1772,"blossom hill cafe",cafe,los gatos,2.0
1773,"cafe trio",cafe,los gatos,3.4
1774,"caffe and company",cafe,los gatos,2.0
1775,"city expresso",cafe,los gatos,2.0
1776,"city expresso",cafe,los gatos,2.0
1777,"gilleys coffee shoppe",cafe,los gatos,2.3
1778,"great bear coffee",cafe,los gatos,3.0
1779,"kaiser cafe",cafe,los gatos,2.0
1780,"la maison du cafe",cafe,los gatos,3.6
1781,"los gatos cafe",cafe,los gatos,2.7
1782,"net frame cafeteria",cafe,los gatos,2.0
1783,"pacific coffee roasting co",cafe,los gatos,2.0
1784,"palo alto coffee roasting co",cafe,los gatos,2.0
1785,"roohs cafe salsa",cafe,los gatos,2.3
1786,"sunshine caffe",cafe,los gatos,2.0
1787,"the espresso works",cafe,los gatos,2.0
1788,"the flames coffee shop",cafe,los gatos,1.8
1789,"cafe bohemia",cafe,martinez,2.0
1790,"cafe romano california grill",cafe,martinez,2.0
1791,"express yourself cafe & bakery",cafe,martinez,2.0
1792,"ann's coffee shop",cafe,menlo park,2.0
1793,"cafe borrone",cafe,menlo park,3.2
1794,"cafe latte",cafe,menlo park,2.0
1795,"cafe montmarte",cafe,menlo park,2.0
1796,"cafe tropical",cafe,menlo park,2.0
1797,"commons cafe",cafe,menlo park,2.0
1798,"flea st. cafe",cafe,menlo park,3.7
1799,"la-luna mexican cafe",cafe,menlo park,2.3
1800,"q's little cafe",cafe,menlo park,2.0
1801,"tana's cafe",cafe,menlo park,2.0
1802,"gateway cafe",cafe,millbrae,2.0
1803,"irene's coffee shop",cafe,millbrae,2.0
1804,"kings bowl coffee shop",cafe,millbrae,2.0
1805,"peter's cafe",cafe,millbrae,3.0
1806,"starbucks coffee",cafe,millbrae,3.3
1807,"book garden cafe, a",cafe,milpitas,2.3
1808,"cafe bombay",cafe,milpitas,3.0
1809,"ky nu cafe",cafe,milpitas,2.0
1810,"manila bay cafe",cafe,milpitas,2.0
1811,"montague cafe",cafe,milpitas,2.0
1812,"sherry's cafe",cafe,milpitas,2.0
1813,"youngs cafe",cafe,milpitas,2.0
1814,"zahir's cafe",cafe,milpitas,3.2
1815,"coastal affair, a",cafe,montara,2.0
1816,"cappuccino",cafe,moraga,2.0
1817,"cookhouse cafe",cafe,moraga,2.0
1818,"moraga coffee shop",cafe,moraga,2.0
1819,"tommy g's valley cafe",cafe,moraga,2.0
1820,"bay city coffee roasting compa",cafe,mountain view,1.7
1821,"caffe mezzaluna",cafe,mountain view,2.0
1822,"creekside coffee",cafe,mountain view,2.0
1823,"george's koffee kup",cafe,mountain view,2.7
1824,"jj's blues cafe",cafe,mountain view,2.0
1825,"jumpin java coffee house",cafe,mountain view,2.8
1826,"nicolino's garden cafe",cafe,mountain view,2.0
1827,"shiangs cafe",cafe,mountain view,2.0
1828,"tao tao cafe",cafe,mountain view,2.7
1829,"american bistro & cafe",cafe,napa,2.0
1830,"caffeine and calories",cafe,napa,2.0
1831,"chimney rock cafe",cafe,napa,2.0
1832,"curb side cafe",cafe,napa,2.0
1833,"dennys",cafe,napa,2.0
1834,"jordeli cafe",cafe,napa,2.0
1835,"la crepe cafe",cafe,napa,2.0
1836,"paupaiz espresso bar & cafe",cafe,napa,2.0
1837,"red rock partners/red rock caf",cafe,napa,2.3
1838,"soscol cafe all affairs cateri",cafe,napa,2.0
1839,"the foothill cafe",cafe,napa,2.7
1840,"bogart's coffee bistro",cafe,newark,1.7
1841,"cafe my tho",cafe,newark,2.3
1842,"dans cafeteria",cafe,newark,2.0
1843,"fremont ford cafe",cafe,newark,2.0
1844,"gloria jeans coffee bean corp",cafe,newark,2.0
1845,"minia's bake shop",cafe,newark,2.0
1846,"newark java",cafe,newark,2.0
1847,"peterbilt coffee shop",cafe,newark,2.0
1848,"ann's cafe",cafe,oakland,4.0
1849,"aroma cafe & bakery",cafe,oakland,2.0
1850,"asia coffee shop",cafe,oakland,2.0
1851,"brewberry's fine coffee",cafe,oakland,2.0
1852,"cafe",cafe,oakland,2.0
1853,"cafe 817",cafe,oakland,2.0
1854,"cafe camilles",cafe,oakland,2.0
1855,"cafe co may",cafe,oakland,2.0
1856,"cafe colucci",cafe,oakland,2.0
1857,"cafe dathao",cafe,oakland,2.0
1858,"cafe eritrea d'afrique",cafe,oakland,2.0
1859,"cafe green",cafe,oakland,2.0
1860,"cafe marseille",cafe,oakland,2.0
1861,"cafe piccolo",cafe,oakland,2.0
1862,"cafe royal",cafe,oakland,2.0
1863,"cafe spasso",cafe,oakland,2.0
1864,"cafe velarian",cafe,oakland,2.0
1865,"cafe webster",cafe,oakland,2.0
1866,"city hall plaza grandma coffee",cafe,oakland,2.0
1867,"coffee head",cafe,oakland,2.3
1868,"college point cafe",cafe,oakland,2.0
1869,"danny's cafe",cafe,oakland,2.0
1870,"dave's coffee shop",cafe,oakland,2.3
1871,"deck cafe",cafe,oakland,2.0
1872,"della's china cup cafe",cafe,oakland,2.0
1873,"duongs cafe cue",cafe,oakland,2.0
